,url,chapter,domain,sub-code,definition
10488,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z10.1,Routine general health check-up of inhabitants of institutions
10489,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z10.2,Routine general health check-up of armed forces
10490,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z10.3,Routine general health check-up of sports teams
10491,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z10.8,Routine general health check-up of other defined subpopulations
10492,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11,Special screening examination for infectious and parasitic diseases
10493,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.0,Special screening examination for intestinal infectious diseases
10494,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.1,Special screening examination for respiratory tuberculosis
10495,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.2,Special screening examination for other bacterial diseases
10496,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.3,Special screening examination for infections with a predominantly sexual mode of transmission
10497,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.4,Special screening examination for human immunodeficiency virus [HIV]
10498,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.5,Special screening examination for other viral diseases
10499,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.6,Special screening examination for other protozoal diseases and helminthiases
10500,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.8,Special screening examination for other infectious and parasitic diseases
10501,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z11.9,"Special screening examination for infectious and parasitic diseases, unspecified"
10502,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12,Special screening examination for neoplasms
10503,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.0,Special screening examination for neoplasm of stomach
10504,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.1,Special screening examination for neoplasm of intestinal tract
10505,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.2,Special screening examination for neoplasm of respiratory organs
10506,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.3,Special screening examination for neoplasm of breast
10507,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.4,Special screening examination for neoplasm of cervix
10508,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.5,Special screening examination for neoplasm of prostate
10509,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.6,Special screening examination for neoplasm of bladder
10510,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.8,Special screening examination for neoplasms of other sites
10511,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z12.9,"Special screening examination for neoplasm, unspecified"
10512,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13,Special screening examination for other diseases and disorders
10513,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.0,Special screening examination for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
10514,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.1,Special screening examination for diabetes mellitus
10515,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.2,Special screening examination for nutritional disorders
10516,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.3,Special screening examination for mental and behavioural disorders
10517,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.4,Special screening examination for certain developmental disorders in childhood
10518,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.5,Special screening examination for eye and ear disorders
10519,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.6,Special screening examination for cardiovascular disorders
10520,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.7,"Special screening examination for congenital malformations, deformations and chromosomal abnormalities"
10521,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.8,Special screening examination for other specified diseases and disorders
10522,https://icd.who.int/browse10/2019/en#/Z00-Z13,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services for examination and investigation
(Z00-Z13)",Z13.9,"Special screening examination, unspecified"
10523,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20,Contact with and exposure to communicable diseases
10524,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.0,Contact with and exposure to intestinal infectious diseases
10525,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.1,Contact with and exposure to tuberculosis
10526,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.2,Contact with and exposure to infections with a predominantly sexual mode of transmission
10527,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.3,Contact with and exposure to rabies
10528,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.4,Contact with and exposure to rubella
10529,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.5,Contact with and exposure to viral hepatitis
10530,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.6,Contact with and exposure to human immunodeficiency virus [HIV]
10531,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.7,"Contact with and exposure to pediculosis, acariasis and other infestations"
10532,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.8,Contact with and exposure to other communicable diseases
10533,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z20.9,Contact with and exposure to unspecified communicable disease
10534,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z21,Asymptomatic human immunodeficiency virus [HIV] infection status
10535,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22,Carrier of infectious disease
10536,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.0,Carrier of typhoid
10537,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.1,Carrier of other intestinal infectious diseases
10538,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.2,Carrier of diphtheria
10539,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.3,Carrier of other specified bacterial diseases
10540,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.4,Carrier of infections with a predominantly sexual mode of transmission
10541,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.6,Carrier of human T-lymphotropic virus type- 1 [HTLV-1] infection
10542,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.7,Latent tuberculosis
10543,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.8,Carrier of other infectious diseases
10544,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z22.9,"Carrier of infectious disease, unspecified"
10545,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23,Need for immunization against single bacterial diseases
10546,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.0,Need for immunization against cholera alone
10547,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.1,Need for immunization against typhoid-paratyphoid alone [TAB]
10548,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.2,Need for immunization against tuberculosis [BCG]
10549,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.3,Need for immunization against plague
10550,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.4,Need for immunization against tularaemia
10551,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.5,Need for immunization against tetanus alone
10552,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.6,Need for immunization against diphtheria alone
10553,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.7,Need for immunization against pertussis alone
10554,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z23.8,Need for immunization against other single bacterial diseases
10555,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24,Need for immunization against certain single viral diseases
10556,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24.0,Need for immunization against poliomyelitis
10557,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24.1,Need for immunization against arthropod-borne viral encephalitis
10558,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24.2,Need for immunization against rabies
10559,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24.3,Need for immunization against yellow fever
10560,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24.4,Need for immunization against measles alone
10561,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24.5,Need for immunization against rubella alone
10562,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z24.6,Need for immunization against viral hepatitis
10563,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z25,Need for immunization against other single viral diseases
10564,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z25.0,Need for immunization against mumps alone
10565,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z25.1,Need for immunization against influenza
10566,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z25.8,Need for immunization against other specified single viral diseases
10567,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z26,Need for immunization against other single infectious diseases
10568,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z26.0,Need for immunization against leishmaniasis
10569,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z26.8,Need for immunization against other specified single infectious diseases
10570,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z26.9,Need for immunization against unspecified infectious disease
10571,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27,Need for immunization against combinations of infectious diseases
10572,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27.0,Need for immunization against cholera with typhoid-paratyphoid [cholera + TAB]
10573,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27.1,"Need for immunization against diphtheria-tetanus-pertussis, combined [DTP]"
10574,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27.2,Need for immunization against diphtheria-tetanus-pertussis with typhoid-paratyphoid [DTP + TAB]
10575,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27.3,Need for immunization against diphtheria-tetanus-pertussis with poliomyelitis [DTP + polio]
10576,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27.4,Need for immunization against measles-mumps-rubella [MMR]
10577,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27.8,Need for immunization against other combinations of infectious diseases
10578,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z27.9,Need for immunization against unspecified combinations of infectious diseases
10579,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z28,Immunization not carried out
10580,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z28.0,Immunization not carried out because of contraindication
10581,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z28.1,Immunization not carried out because of patient's decision for reasons of belief or group pressure
10582,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z28.2,Immunization not carried out because of patient's decision for other and unspecified reasons
10583,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z28.8,Immunization not carried out for other reasons
10584,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z28.9,Immunization not carried out for unspecified reason
10585,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z29,Need for other prophylactic measures
10586,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z29.0,Isolation
10587,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z29.1,Prophylactic immunotherapy
10588,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z29.2,Other prophylactic chemotherapy
10589,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z29.8,Other specified prophylactic measures
10590,https://icd.who.int/browse10/2019/en#/Z20-Z29,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons with potential health hazards related to communicable diseases
(Z20-Z29)",Z29.9,"Prophylactic measure, unspecified"
10591,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30,Contraceptive management
10592,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.0,General counselling and advice on contraception
10593,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.1,Insertion of (intrauterine) contraceptive device
10594,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.2,Sterilization
10595,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.3,Menstrual extraction
10596,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.4,Surveillance of contraceptive drugs
10597,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.5,Surveillance of (intrauterine) contraceptive device
10598,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.8,Other contraceptive management
10599,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z30.9,"Contraceptive management, unspecified"
10600,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31,Procreative management
10601,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.0,Tuboplasty or vasoplasty after previous sterilization
10602,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.1,Artificial insemination
10603,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.2,In vitro fertilization
10604,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.3,Other assisted fertilization methods
10605,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.4,Procreative investigation and testing
10606,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.5,Genetic counselling
10607,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.6,General counselling and advice on procreation
10608,https://icd.who.int/browse10/2019/en#/Z30-Z39,"Chapter XXI
Factors influencing health status and contact with health services
(Z00-Z99)","Persons encountering health services in circumstances related to reproduction
(Z30-Z39)",Z31.8,Other procreative management
